,Date,Year,Month,State,EF_Scale,Magnitude,Start_Lat,Start_Lon,End_Lat,End_Lon,Fatalities,Injuries,Property_Loss
63264,2018-06-22 04:00:00,2018,6,OK,0,0,36.66,-100.72,36.66,-100.72,0,0,0.0
63265,2018-06-22 04:00:00,2018,6,TX,0,0,35.448,-100.299,35.446,-100.29,0,0,0.0
63266,2018-06-23 04:00:00,2018,6,MT,0,0,47.6277,-110.8019,47.625,-110.7718,0,0,0.0
63267,2018-06-23 04:00:00,2018,6,SD,0,0,44.0,-98.06,43.9987,-98.0568,0,0,0.0
63268,2018-06-23 04:00:00,2018,6,KY,0,0,37.03,-88.3418,37.0252,-88.3345,0,0,1000.0
63269,2018-06-24 04:00:00,2018,6,CO,0,0,40.6782,-107.0586,40.6744,-107.0543,0,0,0.0
63270,2018-06-24 04:00:00,2018,6,CO,0,0,40.54,-106.5,40.54,-106.5,0,0,0.0
63271,2018-06-24 04:00:00,2018,6,OK,0,0,34.74,-96.62,34.74,-96.62,0,0,1000.0
63272,2018-06-24 04:00:00,2018,6,MN,0,0,44.41,-96.15,44.4143,-96.1451,0,0,0.0
63273,2018-06-24 04:00:00,2018,6,SD,0,0,45.78,-97.05,45.7806,-97.0499,0,0,0.0
63274,2018-06-24 04:00:00,2018,6,NE,0,0,40.5966,-97.5389,40.5955,-97.5378,0,0,0.0
63275,2018-06-24 04:00:00,2018,6,NE,0,0,40.6153,-97.5195,40.624,-97.5141,0,0,0.0
63276,2018-06-24 04:00:00,2018,6,NE,0,0,40.5959,-97.5297,40.5936,-97.5275,0,0,0.0
63277,2018-06-24 04:00:00,2018,6,NE,0,0,40.5981,-97.6136,40.5915,-97.6041,0,0,0.0
63278,2018-06-25 04:00:00,2018,6,KY,0,1,37.3849,-86.9283,37.386,-86.9183,0,0,300000.0
63279,2018-06-25 04:00:00,2018,6,KY,0,0,37.322,-86.2472,37.3203,-86.2166,0,0,0.0
63280,2018-06-25 04:00:00,2018,6,IA,0,0,40.6618,-94.3381,40.6724,-94.3373,0,0,0.0
63281,2018-06-26 04:00:00,2018,6,IL,0,0,37.9334,-88.3673,37.9318,-88.3544,0,0,20000.0
63282,2018-06-26 04:00:00,2018,6,WI,0,0,42.62,-90.51,42.621,-90.509,0,0,0.0
63283,2018-06-26 04:00:00,2018,6,WI,0,0,42.7752,-90.4105,42.7807,-90.4041,0,0,1000.0
63284,2018-06-26 04:00:00,2018,6,KY,0,1,38.3062,-85.5303,38.2997,-85.4653,0,0,550000.0
63285,2018-06-26 04:00:00,2018,6,MO,0,0,38.9477,-94.308,38.9337,-94.2476,0,0,150000.0
63286,2018-06-26 04:00:00,2018,6,WI,0,0,42.6984,-89.8875,42.7238,-89.8945,0,0,15000.0
63287,2018-06-26 04:00:00,2018,6,MO,0,0,40.4791,-92.1659,40.4798,-92.1627,0,0,0.0
63288,2018-06-26 04:00:00,2018,6,MO,0,1,38.0654,-93.8217,38.08,-93.78,0,0,0.0
63289,2018-06-26 04:00:00,2018,6,IL,0,0,41.8497,-88.5735,41.8497,-88.5735,0,0,0.0
63290,2018-06-26 04:00:00,2018,6,KS,0,0,37.92,-96.91,37.9143,-96.8761,0,0,0.0
63291,2018-06-26 04:00:00,2018,6,KS,0,0,37.9024,-96.8609,37.9003,-96.8527,0,0,0.0
63292,2018-06-26 04:00:00,2018,6,IL,0,0,41.3799,-87.9579,41.3811,-87.9569,0,0,0.0
63293,2018-06-26 04:00:00,2018,6,IL,0,1,41.4102,-87.9857,41.4262,-87.9893,0,0,30000.0
63294,2018-06-26 04:00:00,2018,6,KS,0,3,37.8115,-96.3084,37.8956,-96.1789,0,8,13690000.0
63295,2018-06-26 04:00:00,2018,6,IL,0,0,41.3169,-90.011,41.3169,-90.0107,0,0,0.0
63296,2018-06-26 04:00:00,2018,6,IL,0,1,40.2725,-88.1022,40.3145,-88.0533,0,0,37000.0
63297,2018-06-26 04:00:00,2018,6,ND,0,0,46.8258,-101.8322,46.8259,-101.8307,0,0,0.0
63298,2018-06-26 04:00:00,2018,6,KS,0,0,37.5688,-97.019,37.5695,-97.0092,0,0,0.0
63299,2018-06-27 04:00:00,2018,6,WV,0,0,39.543,-79.875,39.541,-79.872,0,0,10000.0
63300,2018-06-27 04:00:00,2018,6,PA,0,0,40.205,-79.56,40.217,-79.517,0,0,15000.0
63301,2018-06-27 04:00:00,2018,6,PA,0,0,40.257,-79.417,40.266,-79.411,0,0,10000.0
63302,2018-06-27 04:00:00,2018,6,OH,0,0,38.9889,-82.5794,38.9841,-82.5682,0,0,150000.0
63303,2018-06-27 04:00:00,2018,6,PA,0,1,40.3868,-76.7529,40.402,-76.731,0,0,50000.0
63304,2018-06-28 04:00:00,2018,6,TN,0,1,35.7281,-87.322,35.7008,-87.2959,0,0,500000.0
63305,2018-06-28 04:00:00,2018,6,MN,0,1,47.46,-96.13,47.4566,-96.1218,0,0,0.0
63306,2018-06-28 04:00:00,2018,6,IL,0,0,38.9829,-90.373,38.9644,-90.3625,0,0,0.0
63307,2018-06-28 04:00:00,2018,6,IL,0,0,37.82,-88.9117,37.82,-88.9062,0,0,35000.0
63308,2018-06-28 04:00:00,2018,6,MT,0,0,45.3219,-104.4806,45.3548,-104.2803,0,0,0.0
63309,2018-06-28 04:00:00,2018,6,MT,0,0,45.3503,-104.2066,45.3573,-104.1321,0,0,0.0
63310,2018-06-28 04:00:00,2018,6,MT,0,0,45.3675,-104.0981,45.3675,-104.0981,0,0,0.0
63311,2018-06-28 04:00:00,2018,6,MT,0,2,45.3753,-104.0813,45.4092,-104.0405,0,0,0.0
63312,2018-06-28 04:00:00,2018,6,SD,0,3,45.4092,-104.0405,45.4475,-103.9904,0,0,0.0
63313,2018-06-28 04:00:00,2018,6,SD,0,2,45.4259,-103.9053,45.4563,-103.8861,0,0,0.0
63314,2018-06-28 04:00:00,2018,6,SD,0,-9,45.478,-103.8812,45.5165,-103.8891,0,0,0.0
63315,2018-06-28 04:00:00,2018,6,SD,0,2,45.5562,-103.7596,45.6569,-103.783,0,0,0.0
63316,2018-06-29 04:00:00,2018,6,ND,0,1,47.81,-97.57,47.8331,-97.5887,0,0,0.0
63317,2018-06-29 04:00:00,2018,6,MN,0,1,47.27,-96.26,47.2854,-96.2474,0,0,0.0
63318,2018-06-29 04:00:00,2018,6,MN,0,2,47.55,-96.02,47.5589,-95.6904,0,0,6500000.0
63319,2018-06-29 04:00:00,2018,6,MN,0,1,47.64,-96.0,47.6436,-95.9222,0,0,0.0
63320,2018-06-29 04:00:00,2018,6,FL,0,0,28.0124,-82.3923,28.01,-82.39,0,0,100000.0
63321,2018-06-29 04:00:00,2018,6,WY,0,1,44.3206,-104.287,44.353,-104.0556,0,0,0.0
63322,2018-06-29 04:00:00,2018,6,SD,0,1,44.353,-104.0556,44.3409,-103.9135,0,0,0.0
63323,2018-06-30 04:00:00,2018,6,NE,0,0,40.3624,-99.3105,40.3624,-99.3105,0,0,0.0
63324,2018-06-30 04:00:00,2018,6,NE,0,0,40.3999,-99.2125,40.4037,-99.2055,0,0,0.0
63325,2018-06-30 04:00:00,2018,6,NE,0,0,40.5373,-97.3115,40.5414,-97.2973,0,0,0.0
63326,2018-06-30 04:00:00,2018,6,NE,0,1,40.5384,-97.2866,40.5391,-97.2601,0,0,0.0
63327,2018-06-30 04:00:00,2018,6,KS,0,0,39.183,-95.257,39.185,-95.255,0,0,0.0
63328,2018-06-30 04:00:00,2018,6,NE,0,0,40.4558,-97.2196,40.4586,-97.2169,0,0,0.0
63329,2018-06-01 04:00:00,2018,6,WY,0,2,43.9988,-107.1501,44.0043,-107.1319,0,0,20000.0
63330,2018-06-01 04:00:00,2018,6,WY,0,2,44.0285,-107.1061,44.042,-107.1149,0,0,0.0
63331,2018-06-01 04:00:00,2018,6,WY,0,0,44.295,-105.73,44.306,-105.716,0,0,0.0
63332,2018-06-01 04:00:00,2018,6,WY,0,3,44.329,-105.711,44.352,-105.642,0,2,0.0
63333,2018-06-01 04:00:00,2018,6,WY,0,1,44.328,-105.482,44.33,-105.473,0,0,50000.0
63334,2018-06-01 04:00:00,2018,6,WY,0,1,44.379,-105.552,44.391,-105.46,0,0,0.0
63335,2018-06-01 04:00:00,2018,6,ND,0,0,47.47,-102.84,47.4723,-102.8346,0,0,0.0
63336,2018-06-01 04:00:00,2018,6,ND,0,2,47.5,-102.75,47.55,-102.74,0,0,175000.0
63337,2018-06-01 04:00:00,2018,6,ND,0,0,46.87,-102.05,46.9669,-101.9894,0,0,5000.0
63338,2018-06-01 04:00:00,2018,6,ND,0,0,47.77,-102.68,47.7741,-102.6788,0,0,0.0
63339,2018-06-01 04:00:00,2018,6,ND,0,0,47.05,-102.05,47.0691,-102.0412,0,0,0.0
63340,2018-06-01 04:00:00,2018,6,SD,0,0,45.5353,-100.2639,45.5355,-100.2617,0,0,0.0
63341,2018-06-01 04:00:00,2018,6,TX,0,-9,33.13,-100.54,33.13,-100.54,0,0,0.0
63342,2018-06-01 04:00:00,2018,6,NE,0,0,41.6024,-98.905,41.6024,-98.905,0,0,0.0
63343,2018-06-01 04:00:00,2018,6,NE,0,0,41.83,-97.61,41.8302,-97.608,0,0,0.0
63344,2018-06-03 04:00:00,2018,6,NM,0,0,34.9326,-107.6303,34.9503,-107.5949,0,0,0.0
63345,2018-06-03 04:00:00,2018,6,NM,0,0,34.44,-106.03,34.4449,-105.9847,0,0,0.0
63346,2018-06-03 04:00:00,2018,6,PA,0,0,40.244,-80.0089,40.2425,-80.0081,0,0,5000.0
63347,2018-06-06 04:00:00,2018,6,WY,0,2,41.416,-105.605,41.416,-105.597,0,0,0.0
63348,2018-06-06 04:00:00,2018,6,WY,0,3,41.469,-105.676,41.469,-105.46,0,0,0.0
63349,2018-06-06 04:00:00,2018,6,NE,0,0,40.9,-101.79,40.9,-101.79,0,0,0.0
63350,2018-06-07 04:00:00,2018,6,MT,0,1,45.5586,-106.7603,45.5636,-106.7456,0,0,0.0
63351,2018-06-08 04:00:00,2018,6,ND,0,0,46.86,-97.59,46.8531,-97.5705,0,0,0.0
63352,2018-06-08 04:00:00,2018,6,ND,0,0,48.05,-98.15,48.05,-98.145,0,0,0.0
63353,2018-06-08 04:00:00,2018,6,ND,0,0,46.74,-97.31,46.74,-97.31,0,0,0.0
63354,2018-06-08 04:00:00,2018,6,ND,0,1,48.01,-97.93,47.99,-97.88,0,0,0.0
63355,2018-06-08 04:00:00,2018,6,ND,0,0,47.93,-97.4,47.93,-97.38,0,0,0.0
63356,2018-06-08 04:00:00,2018,6,ND,0,0,46.68,-97.14,46.68,-97.14,0,0,0.0
63357,2018-06-08 04:00:00,2018,6,ND,0,0,47.92,-97.26,47.9233,-97.1965,0,0,0.0
63358,2018-06-09 04:00:00,2018,6,IA,0,1,43.3016,-93.63,43.2651,-93.6082,0,0,15000.0
63359,2018-06-09 04:00:00,2018,6,FL,0,0,28.8989,-80.861,28.9018,-80.8536,0,0,10000.0
63360,2018-06-09 04:00:00,2018,6,IA,0,0,43.226,-93.4139,43.2159,-93.3951,0,0,0.0
63361,2018-06-09 04:00:00,2018,6,IN,0,0,41.6051,-85.0271,41.6084,-85.0147,0,0,0.0
63362,2018-06-09 04:00:00,2018,6,IN,0,1,41.6138,-85.0163,41.6182,-85.0002,0,0,0.0
63363,2018-06-09 04:00:00,2018,6,IA,0,1,42.4419,-91.6231,42.443,-91.6219,0,0,0.0
63364,2018-07-10 04:00:00,2018,7,FL,0,0,25.99,-80.54,25.9948,-80.4652,0,0,0.0
63365,2018-07-11 04:00:00,2018,7,MN,0,0,48.02,-94.98,48.0302,-94.9453,0,0,20000.0
63366,2018-07-11 04:00:00,2018,7,MN,0,1,48.05,-94.85,48.0574,-94.8339,0,0,20000.0
63367,2018-07-11 04:00:00,2018,7,MN,0,1,47.99,-94.75,48.0379,-94.68,0,0,100000.0
63368,2018-07-12 04:00:00,2018,7,CO,0,0,38.36,-104.72,38.3589,-104.7196,0,0,0.0
63369,2018-07-13 04:00:00,2018,7,KS,0,0,37.7853,-101.9059,37.7568,-101.9251,0,0,0.0
63370,2018-07-14 04:00:00,2018,7,ND,0,1,47.3047,-102.1931,47.3,-102.1926,0,0,60000.0
63371,2018-07-14 04:00:00,2018,7,ND,0,0,47.24,-102.19,47.2257,-102.1858,0,0,0.0
63372,2018-07-17 04:00:00,2018,7,CT,0,0,41.8986,-72.1347,41.9004,-72.1267,0,0,30000.0
63373,2018-07-18 04:00:00,2018,7,SD,0,0,44.66,-98.94,44.6621,-98.9398,0,0,0.0
63374,2018-07-18 04:00:00,2018,7,SD,0,1,43.6738,-99.644,43.6751,-99.6402,0,0,0.0
63375,2018-07-19 04:00:00,2018,7,MN,0,0,43.54,-94.67,43.542,-94.6732,0,0,0.0
63376,2018-07-19 04:00:00,2018,7,IA,0,0,42.6457,-93.7965,42.6748,-93.7402,0,0,0.0
63377,2018-07-19 04:00:00,2018,7,IA,0,0,42.5791,-93.7789,42.5962,-93.695,0,0,0.0
63378,2018-07-19 04:00:00,2018,7,IA,0,0,42.5806,-93.7128,42.5955,-93.6981,0,0,0.0
63379,2018-07-19 04:00:00,2018,7,IA,0,0,41.7394,-93.5732,41.7475,-93.5599,0,0,2000.0
63380,2018-07-19 04:00:00,2018,7,IA,0,2,41.7246,-93.4951,41.7501,-93.4324,0,0,35000.0
63381,2018-07-19 04:00:00,2018,7,IA,0,2,41.7008,-93.5037,41.7064,-93.447,0,0,250000.0
63382,2018-07-19 04:00:00,2018,7,IA,0,0,42.1727,-93.6592,42.1876,-93.6241,0,0,0.0
63383,2018-07-19 04:00:00,2018,7,IA,0,0,42.4887,-93.656,42.5143,-93.6166,0,0,0.0
63384,2018-07-19 04:00:00,2018,7,IA,0,0,41.6293,-93.334,41.6222,-93.2895,0,0,0.0
63385,2018-07-19 04:00:00,2018,7,IA,0,0,42.1789,-93.4856,42.193,-93.4346,0,0,0.0
63386,2018-07-19 04:00:00,2018,7,IA,0,0,41.573,-93.2186,41.5492,-93.1791,0,0,0.0
63387,2018-07-19 04:00:00,2018,7,IA,0,0,41.9202,-93.3002,41.9451,-93.2654,0,0,0.0
63388,2018-07-19 04:00:00,2018,7,IA,0,1,41.5286,-93.0643,41.4893,-93.0102,0,0,8000.0
63389,2018-07-19 04:00:00,2018,7,IA,0,0,41.4752,-92.9801,41.4667,-92.9647,0,0,0.0
63390,2018-07-19 04:00:00,2018,7,IA,0,3,41.4602,-92.9371,41.3675,-92.8111,0,13,120080000.0
63391,2018-07-19 04:00:00,2018,7,IA,0,0,42.1045,-93.1332,42.0999,-93.1178,0,0,0.0
63392,2018-07-19 04:00:00,2018,7,IA,0,0,41.4188,-92.8571,41.4021,-92.8579,0,0,0.0
63393,2018-07-19 04:00:00,2018,7,IA,0,3,42.0829,-93.0275,42.0452,-92.8717,0,22,200000000.0
63394,2018-07-19 04:00:00,2018,7,IA,0,0,41.2285,-92.6102,41.2107,-92.6072,0,0,0.0
63395,2018-07-19 04:00:00,2018,7,IA,0,1,40.803,-91.9699,40.8024,-91.9304,0,0,0.0
63396,2018-07-19 04:00:00,2018,7,IA,0,1,40.7482,-91.9567,40.7468,-91.9554,0,0,0.0
63397,2018-07-20 04:00:00,2018,7,MO,0,0,38.07,-92.87,38.0683,-92.8691,0,0,0.0
63398,2018-07-20 04:00:00,2018,7,IN,0,0,41.3823,-86.2197,41.3874,-86.2129,0,0,0.0
63399,2018-07-20 04:00:00,2018,7,WI,0,0,44.0624,-89.2517,44.0621,-89.2533,0,0,0.0
63400,2018-07-20 04:00:00,2018,7,IN,0,0,38.6336,-86.1095,38.6464,-86.0967,0,0,50000.0
63401,2018-07-20 04:00:00,2018,7,IN,0,1,38.1527,-86.1501,38.1571,-86.0355,0,0,600000.0
63402,2018-07-20 04:00:00,2018,7,IN,0,0,40.7281,-85.718,40.7337,-85.7047,0,0,0.0
63403,2018-07-20 04:00:00,2018,7,IN,0,1,40.1954,-85.6115,40.1985,-85.6009,0,0,30000.0
63404,2018-07-20 04:00:00,2018,7,FL,0,0,25.7608,-80.3623,25.7601,-80.3572,0,0,5000.0
63405,2018-07-20 04:00:00,2018,7,KY,0,0,36.9614,-85.5931,36.9704,-85.5514,0,0,125000.0
63406,2018-07-20 04:00:00,2018,7,KY,0,1,37.39,-85.9443,37.3737,-85.937,0,0,200000.0
63407,2018-07-21 04:00:00,2018,7,AL,0,0,32.6488,-85.3701,32.5663,-85.3609,0,0,0.0
63408,2018-07-22 04:00:00,2018,7,PA,0,0,40.7074,-75.6665,40.7151,-75.6781,0,0,0.0
63409,2018-07-23 04:00:00,2018,7,SC,0,0,33.69,-78.88,33.6904,-78.8809,0,0,500.0
63410,2018-07-23 04:00:00,2018,7,PA,0,1,41.5634,-77.2279,41.5941,-77.2255,0,0,10000.0
63411,2018-07-23 04:00:00,2018,7,FL,0,0,30.05,-81.37,30.05,-81.37,0,0,0.0
63412,2018-07-23 04:00:00,2018,7,CO,0,0,39.02,-105.8,39.02,-105.8,0,0,0.0
63413,2018-07-24 04:00:00,2018,7,VA,0,0,38.819,-77.1697,38.8216,-77.1678,0,0,0.0
63414,2018-07-25 04:00:00,2018,7,FL,0,0,29.5,-81.14,29.5,-81.14,0,0,0.0
63415,2018-07-26 04:00:00,2018,7,MA,0,1,42.0531,-71.6983,42.109,-71.6564,0,0,25000.0
63416,2018-07-26 04:00:00,2018,7,MA,0,1,42.167,-71.627,42.1812,-71.62,0,0,40000.0
63417,2018-07-26 04:00:00,2018,7,WY,0,0,42.9,-106.32,42.8974,-106.3173,0,0,0.0
63418,2018-07-27 04:00:00,2018,7,GA,0,1,32.0644,-81.0287,32.0379,-81.0053,0,0,0.0
63419,2018-07-27 04:00:00,2018,7,TX,0,0,26.4842,-97.722,26.5047,-97.702,0,0,0.0
63420,2018-07-27 04:00:00,2018,7,CO,0,1,39.608,-104.215,39.607,-104.19,0,1,200000.0
63421,2018-07-27 04:00:00,2018,7,CO,0,1,39.407,-104.58,39.39,-104.58,0,0,0.0
63422,2018-07-27 04:00:00,2018,7,CO,0,1,39.595,-103.968,39.595,-103.931,0,0,100000.0
63423,2018-07-27 04:00:00,2018,7,CO,0,0,39.762,-103.94,39.72,-103.91,0,0,0.0
63424,2018-07-27 04:00:00,2018,7,CO,0,0,39.7,-103.849,39.658,-103.784,0,0,0.0
63425,2018-07-28 04:00:00,2018,7,WY,0,3,42.6452,-105.5134,42.5841,-105.4862,0,0,0.0
63426,2018-07-28 04:00:00,2018,7,WY,0,1,42.5681,-105.4325,42.5498,-105.4078,0,0,0.0
63427,2018-07-28 04:00:00,2018,7,WY,0,-9,42.4329,-105.2829,42.4009,-105.2333,0,0,0.0
63428,2018-07-28 04:00:00,2018,7,NE,0,0,41.1965,-103.65,41.2052,-103.6679,0,0,0.0
63429,2018-07-28 04:00:00,2018,7,CO,0,0,40.63,-103.35,40.63,-103.35,0,0,0.0
63430,2018-07-29 04:00:00,2018,7,WY,0,0,41.44,-104.35,41.4314,-104.3334,0,0,0.0
63431,2018-07-29 04:00:00,2018,7,SD,0,0,43.3237,-102.1858,43.3237,-102.1858,0,0,0.0
63432,2018-07-29 04:00:00,2018,7,WY,0,0,41.2073,-104.8065,41.2052,-104.8049,0,0,0.0
63433,2018-07-29 04:00:00,2018,7,CO,0,0,40.83,-103.77,40.83,-103.77,0,0,0.0
63434,2018-07-29 04:00:00,2018,7,CO,0,2,40.25,-103.6,40.25,-103.6,0,0,0.0
63435,2018-07-29 04:00:00,2018,7,CO,0,2,40.27,-103.62,40.27,-103.62,0,0,0.0
63436,2018-07-29 04:00:00,2018,7,CO,0,1,40.28,-103.61,40.28,-103.61,0,0,0.0
63437,2018-07-30 04:00:00,2018,7,KS,0,0,37.1074,-97.199,37.0767,-97.142,0,0,0.0
63438,2018-07-30 04:00:00,2018,7,SD,0,0,43.5812,-97.047,43.5819,-97.0451,0,0,0.0
63439,2018-07-30 04:00:00,2018,7,SD,0,0,43.51,-96.9,43.5104,-96.8981,0,0,0.0
63440,2018-07-31 04:00:00,2018,7,KY,0,0,36.8742,-88.1665,36.8814,-88.1501,0,0,0.0
63441,2018-07-31 04:00:00,2018,7,OH,0,0,40.513,-83.1153,40.5201,-83.1082,0,0,25000.0
63442,2018-07-31 04:00:00,2018,7,OH,0,1,41.6219,-83.4714,41.7201,-83.4714,0,0,150000.0
63443,2018-07-31 04:00:00,2018,7,MI,0,0,42.199,-83.2646,42.199,-83.2489,0,0,50000.0
63444,2018-07-04 04:00:00,2018,7,ND,0,2,47.83,-98.72,47.87,-98.69,0,0,100000.0
63445,2018-07-04 04:00:00,2018,7,ND,0,1,48.32,-98.48,48.3512,-98.447,0,0,200000.0
63446,2018-07-04 04:00:00,2018,7,MN,0,1,47.49,-94.88,47.49,-94.88,0,0,250000.0
63447,2018-07-04 04:00:00,2018,7,FL,0,0,28.8173,-81.7224,28.8104,-81.7368,0,0,0.0
63448,2018-07-04 04:00:00,2018,7,TX,0,0,30.5615,-97.5903,30.559,-97.6016,0,0,1000.0
63449,2018-07-05 04:00:00,2018,7,FL,0,0,26.8911,-80.0563,26.8911,-80.0567,0,0,0.0
63450,2018-07-05 04:00:00,2018,7,CO,0,0,39.0,-106.02,39.0,-106.02,0,0,0.0
63451,2018-07-08 04:00:00,2018,7,LA,0,0,30.02,-93.48,30.0207,-93.4786,0,0,0.0
63452,2018-07-08 04:00:00,2018,7,ND,0,1,46.26,-97.46,46.2528,-97.4216,0,0,50000.0
63453,2018-07-09 04:00:00,2018,7,TX,0,0,31.4526,-93.7545,31.4538,-93.7505,0,0,0.0
63454,2018-07-09 04:00:00,2018,7,MT,0,1,48.7702,-104.5307,48.7501,-104.4963,0,0,0.0
63455,2018-07-09 04:00:00,2018,7,ND,0,2,47.7814,-103.295,47.781,-103.2836,1,28,3500000.0
63456,2018-08-11 04:00:00,2018,8,TX,0,0,32.2909,-101.5184,32.2952,-101.5149,0,0,0.0
63457,2018-08-14 04:00:00,2018,8,KS,0,0,37.3168,-95.9237,37.3169,-95.9188,0,0,0.0
63458,2018-08-15 04:00:00,2018,8,IN,0,0,40.5666,-86.9533,40.5703,-86.9531,0,0,0.0
63459,2018-08-16 04:00:00,2018,8,IL,0,0,40.4679,-90.2645,40.4514,-90.2087,0,0,30000.0
63460,2018-08-16 04:00:00,2018,8,CA,0,0,33.5624,-116.6855,33.5622,-116.6897,0,0,0.0
63461,2018-08-16 04:00:00,2018,8,IA,0,0,41.98,-90.96,41.98,-90.96,0,0,0.0
63462,2018-08-16 04:00:00,2018,8,KS,0,0,38.44,-99.01,38.4434,-99.0039,0,0,0.0
63463,2018-08-17 04:00:00,2018,8,MS,0,1,32.4354,-90.1147,32.4419,-90.0866,0,0,500000.0
63464,2018-08-18 04:00:00,2018,8,AZ,0,0,35.11,-111.47,35.1073,-111.4158,0,0,0.0
63465,2018-08-18 04:00:00,2018,8,KS,0,0,38.5868,-101.8573,38.5827,-101.8573,0,0,0.0
63466,2018-08-19 04:00:00,2018,8,MO,0,0,37.66,-94.08,37.66,-94.08,0,0,5000.0
63467,2018-08-19 04:00:00,2018,8,MO,0,0,37.15,-92.85,37.2034,-92.8179,0,0,0.0
63468,2018-08-19 04:00:00,2018,8,OK,0,1,36.1307,-95.4613,36.224,-95.3644,0,0,35000.0
63469,2018-08-19 04:00:00,2018,8,OK,0,1,36.076,-95.44,36.1241,-95.3676,0,0,30000.0
63470,2018-08-19 04:00:00,2018,8,MO,0,0,37.61,-94.43,37.61,-94.43,0,0,10000.0
63471,2018-08-19 04:00:00,2018,8,MO,0,0,37.01,-94.17,37.0168,-94.1528,0,0,20000.0
63472,2018-08-19 04:00:00,2018,8,MO,0,0,37.6311,-94.2574,37.6318,-94.2568,0,0,0.0
63473,2018-08-19 04:00:00,2018,8,MO,0,1,37.6468,-94.2696,37.6609,-94.2645,0,0,25000.0
63474,2018-08-19 04:00:00,2018,8,MO,0,0,37.6266,-94.1831,37.6298,-94.1811,0,0,0.0
63475,2018-08-19 04:00:00,2018,8,MO,0,1,36.8815,-93.738,36.9931,-93.6641,0,0,95000.0
63476,2018-08-20 04:00:00,2018,8,IA,0,0,41.9949,-90.5638,42.0017,-90.5638,0,0,0.0
63477,2018-08-20 04:00:00,2018,8,AR,0,1,36.038,-90.622,36.0603,-90.5898,0,0,500000.0
63478,2018-08-20 04:00:00,2018,8,AR,0,0,36.1866,-90.3432,36.1876,-90.3315,0,0,50000.0
63479,2018-08-20 04:00:00,2018,8,IL,0,0,41.4267,-88.0027,41.4306,-88.0021,0,0,0.0
63480,2018-08-20 04:00:00,2018,8,MT,0,0,45.6145,-113.4309,45.6145,-113.4154,0,0,0.0
63481,2018-08-20 04:00:00,2018,8,WI,0,0,42.6275,-88.6283,42.6298,-88.6417,0,0,15000.0
63482,2018-08-21 04:00:00,2018,8,PA,0,1,41.234,-78.754,41.262,-78.727,0,0,5000.0
63483,2018-08-23 04:00:00,2018,8,SD,0,0,44.7744,-99.5408,44.7945,-99.5175,0,0,0.0
63484,2018-08-23 04:00:00,2018,8,SD,0,0,44.7872,-99.4686,44.7958,-99.4639,0,0,0.0
63485,2018-08-26 04:00:00,2018,8,MN,0,1,47.46,-96.18,47.6109,-95.7907,0,0,0.0
63486,2018-08-26 04:00:00,2018,8,MN,0,1,47.62,-95.72,47.77,-95.23,0,0,0.0
63487,2018-08-26 04:00:00,2018,8,MN,0,1,48.12,-94.51,48.12,-94.51,0,0,0.0
63488,2018-08-27 04:00:00,2018,8,MN,0,0,44.3406,-93.0498,44.3523,-93.0068,0,0,0.0
63489,2018-08-27 04:00:00,2018,8,MN,0,0,44.4935,-92.7473,44.5097,-92.7092,0,0,300000.0
63490,2018-08-27 04:00:00,2018,8,WI,0,1,44.0288,-90.4787,44.023,-90.376,0,0,25000.0
63491,2018-08-28 04:00:00,2018,8,WI,0,1,43.7691,-89.5827,43.7698,-89.5698,0,0,0.0
63492,2018-08-28 04:00:00,2018,8,WI,0,1,43.7531,-89.4279,43.7467,-89.3933,0,0,0.0
63493,2018-08-28 04:00:00,2018,8,WI,0,1,43.7393,-89.2448,43.7399,-89.1824,0,0,0.0
63494,2018-08-28 04:00:00,2018,8,WI,0,0,43.7421,-89.0904,43.7235,-89.0575,0,0,0.0
63495,2018-08-28 04:00:00,2018,8,WI,0,1,43.6946,-88.8448,43.6809,-88.7554,0,0,0.0
63496,2018-08-28 04:00:00,2018,8,WI,0,0,43.7044,-88.7147,43.6988,-88.7051,0,0,0.0
63497,2018-08-28 04:00:00,2018,8,WI,0,1,43.6823,-88.6637,43.6416,-88.5949,0,0,0.0
63498,2018-08-28 04:00:00,2018,8,WI,0,0,43.6395,-88.5528,43.6388,-88.5502,0,0,0.0
63499,2018-08-28 04:00:00,2018,8,WI,0,1,43.6397,-88.5031,43.6354,-88.4857,0,0,0.0
63500,2018-08-28 04:00:00,2018,8,WI,0,1,43.639,-88.4876,43.639,-88.4846,0,0,0.0
63501,2018-08-28 04:00:00,2018,8,WI,0,2,43.6153,-88.5222,43.6385,-88.4518,0,0,169000.0
63502,2018-08-28 04:00:00,2018,8,WI,0,1,43.6129,-88.4999,43.6241,-88.4485,0,0,0.0
63503,2018-08-28 04:00:00,2018,8,WI,0,1,43.6386,-88.4267,43.6608,-88.3791,0,0,0.0
63504,2018-08-28 04:00:00,2018,8,WI,0,1,43.6579,-88.3394,43.6838,-88.2575,0,0,0.0
63505,2018-08-28 04:00:00,2018,8,WI,0,1,43.7299,-88.25,43.7022,-88.1794,0,0,0.0
63506,2018-08-28 04:00:00,2018,8,WI,0,0,43.656,-88.1609,43.6564,-88.1602,0,0,0.0
63507,2018-08-28 04:00:00,2018,8,WI,0,1,43.951,-88.0424,43.95,-88.0227,0,0,75000.0
